GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0901144210,0901144210,"Lyme town, New London County, Connecticut",384,68,95,53,92,53,53,33,28,45,11,17,0,12,3,5,3,5,3,5,0,12,0,12,0,12,0,12,289,63,213,59,152,50,61,38,0,12,0,12,76,45,55,35,47,34,8,14,21,24,21,24,0,12
0600000US0901148900,0901148900,"Montville town, New London County, Connecticut",3380,299,940,231,511,147,448,149,31,27,32,35,0,19,429,187,81,63,54,51,27,39,348,185,346,186,2,8,2440,257,1342,227,984,235,317,123,19,32,22,30,1098,322,189,113,162,108,27,39,909,296,720,250,189,173
0600000US0901152350,0901152350,"New London town, New London County, Connecticut",5111,462,1521,211,424,137,292,118,132,77,0,22,0,22,1097,220,180,86,175,89,5,8,917,212,795,203,122,86,3590,397,1473,318,871,262,430,173,128,105,44,41,2117,390,252,154,252,154,0,22,1865,396,1622,401,243,143
0600000US0901155500,0901155500,"North Stonington town, New London County, Connecticut",1098,215,258,145,195,142,41,47,154,133,0,17,0,17,63,50,17,25,17,25,0,17,46,43,35,38,11,18,840,139,710,159,451,174,259,181,0,17,0,17,130,83,42,66,42,66,0,17,88,54,78,52,10,17
0600000US0901156270,0901156270,"Norwich town, New London County, Connecticut",8553,457,2864,405,1259,379,878,257,381,277,0,25,0,25,1605,342,422,166,373,152,49,72,1183,326,970,254,213,180,5689,478,2333,424,1644,349,559,220,117,114,13,29,3356,515,558,237,503,222,55,81,2798,532,2555,514,243,158
0600000US0901157040,0901157040,"Old Lyme town, New London County, Connecticut",1455,175,158,65,149,65,102,56,47,37,0,17,0,17,9,14,0,17,0,17,0,17,9,14,0,17,9,14,1297,180,973,156,764,152,203,82,6,9,0,17,324,138,109,71,104,71,5,8,215,138,206,142,9,13
0600000US0901162150,0901162150,"Preston town, New London County, Connecticut",872,96,322,107,183,89,93,68,79,59,11,17,0,12,139,96,8,15,8,15,0,12,131,95,56,55,75,79,550,81,413,107,194,82,174,118,40,44,5,10,137,73,26,40,26,40,0,12,111,74,87,65,24,41
0600000US0901166210,0901166210,"Salem town, New London County, Connecticut",1048,146,367,177,331,181,143,75,188,176,0,12,0,12,36,36,36,36,36,36,0,12,0,12,0,12,0,12,681,106,550,111,448,118,102,63,0,12,0,12,131,70,47,35,47,35,0,12,84,64,57,52,27,43
0600000US0901171670,0901171670,"Sprague town, New London County, Connecticut",552,75,160,56,120,58,81,44,39,42,0,12,0,12,40,29,13,16,13,16,0,12,27,25,13,20,14,15,392,78,220,62,197,57,21,20,2,4,0,12,172,89,91,63,91,63,0,12,81,66,29,38,52,52
0600000US0901173770,0901173770,"Stonington town, New London County, Connecticut",3263,216,737,154,549,127,341,90,208,100,0,19,0,19,188,107,42,51,42,51,0,19,146,94,64,37,82,79,2526,219,1670,214,1186,193,423,136,61,56,0,19,856,206,231,97,206,102,25,39,625,203,490,184,135,90
0600000US0901178600,0901178600,"Voluntown town, New London County, Connecticut",481,80,143,50,103,56,52,31,51,48,0,12,0,12,40,31,17,15,17,15,0,12,23,28,19,26,4,8,338,58,267,80,112,51,155,78,0,12,0,12,71,45,32,19,32,19,0,12,39,40,39,40,0,12
0600000US0901180280,0901180280,"Waterford town, New London County, Connecticut",3470,228,1065,216,832,205,494,152,338,199,0,19,0,19,233,116,101,90,101,90,0,19,132,74,99,70,33,29,2405,234,1687,231,1362,233,281,140,44,40,0,19,718,171,258,121,258,121,0,19,460,131,409,121,51,57
0600000US0901301080,0901301080,"Andover town, Tolland County, Connecticut",598,74,128,52,128,52,86,47,35,30,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,470,84,402,76,334,81,47,47,21,26,0,12,68,62,27,41,27,41,0,12,41,41,26,38,15,23
0600000US0901306260,0901306260,"Bolton town, Tolland County, Connecticut",1001,79,204,87,142,64,131,62,11,18,0,12,0,12,62,59,8,12,8,12,0,12,54,57,0,12,54,57,797,98,660,90,594,99,27,27,39,43,0,12,137,76,57,47,57,47,0,12,80,54,59,45,21,33
0600000US0901316400,0901316400,"Columbia town, Tolland County, Connecticut",1138,149,272,169,160,130,79,96,81,94,0,17,0,17,112,119,66,97,12,18,54,96,46,69,46,69,0,17,866,163,736,186,298,162,438,213,0,17,0,17,130,93,10,16,10,16,0,17,120,91,120,91,0,17
0600000US0901317800,0901317800,"Coventry town, Tolland County, Connecticut",2495,239,745,159,646,167,484,157,162,121,0,19,0,19,99,67,34,39,34,39,0,19,65,53,65,53,0,19,1750,235,1171,223,1122,225,49,50,0,19,0,19,579,206,166,106,166,106,0,19,413,180,413,180,0,19
0600000US0901325360,0901325360,"Ellington town, Tolland County, Connecticut",3795,275,1067,340,950,333,509,228,441,293,0,19,0,19,117,77,24,39,24,39,0,19,93,71,71,66,22,33,2728,348,2163,362,1671,381,492,312,0,19,0,19,565,225,112,79,99,79,13,23,453,229,356,199,97,108
0600000US0901337910,0901337910,"Hebron town, Tolland County, Connecticut",2228,149,394,144,370,142,299,131,49,42,22,33,0,17,24,38,0,17,0,17,0,17,24,38,0,17,24,38,1834,187,1508,189,1047,224,420,184,41,45,0,17,326,133,29,27,29,27,0,17,297,129,297,129,0,17
0600000US0901344910,0901344910,"Mansfield town, Tolland County, Connecticut",2075,272,577,130,502,121,227,105,212,86,15,22,48,54,75,55,0,22,0,22,0,22,75,55,75,55,0,22,1498,254,1097,217,619,178,440,186,0,22,38,59,401,154,134,93,134,93,0,22,267,124,267,124,0,22
0600000US0901369220,0901369220,"Somers town, Tolland County, Connecticut",1910,149,362,110,250,80,176,64,69,45,5,8,0,19,112,75,37,44,37,44,0,19,75,65,75,65,0,19,1548,190,1215,175,855,148,307,113,53,47,0,19,333,156,28,41,28,41,0,19,305,151,291,148,14,18
0600000US0901372090,0901372090,"Stafford town, Tolland County, Connecticut",2489,222,739,151,474,127,296,101,155,98,23,27,0,19,265,114,83,66,63,58,20,27,182,101,146,91,36,44,1750,200,1136,222,846,191,188,147,102,89,0,19,614,207,104,71,95,68,9,15,510,191,510,191,0,19
0600000US0901376290,0901376290,"Tolland town, Tolland County, Connecticut",3706,203,707,213,603,205,456,189,147,77,0,19,0,19,104,82,44,53,44,53,0,19,60,70,60,70,0,19,2999,262,2509,260,2036,285,452,165,21,34,0,19,490,283,273,242,273,242,0,19,217,129,217,129,0,19
0600000US0901377830,0901377830,"Union town, Tolland County, Connecticut",176,65,34,19,25,16,19,15,6,7,0,12,0,12,9,10,0,12,0,12,0,12,9,10,9,10,0,12,142,60,123,54,91,45,13,12,19,30,0,12,19,22,5,8,5,8,0,12,14,19,14,19,0,12
0600000US0901378250,0901378250,"Vernon town, Tolland County, Connecticut",4892,355,2087,340,1184,225,898,217,215,97,71,79,0,22,903,272,84,90,84,90,0,22,819,247,618,235,201,170,2805,334,1789,301,1479,281,253,149,57,68,0,22,1016,268,165,103,165,103,0,22,851,284,714,258,137,104
0600000US0901385950,0901385950,"Willington town, Tolland County, Connecticut",830,282,274,120,143,86,62,53,81,73,0,17,0,17,131,102,36,55,36,55,0,17,95,82,66,73,29,44,556,215,305,185,156,117,149,178,0,17,0,17,251,168,64,69,64,69,0,17,187,154,114,127,73,89
0600000US0901501430,0901501430,"Ashford town, Windham County, Connecticut",784,115,209,86,137,74,110,69,0,12,18,29,9,14,72,52,10,17,10,17,0,12,62,49,41,46,21,20,575,95,466,110,406,101,39,38,13,20,8,12,109,71,39,58,39,58,0,12,70,52,59,47,11,19
0600000US0901509190,0901509190,"Brooklyn town, Windham County, Connecticut",1766,246,650,246,485,187,312,189,173,193,0,17,0,17,165,200,11,19,11,19,0,17,154,199,18,31,136,199,1116,261,845,281,791,282,54,72,0,17,0,17,271,167,79,93,79,93,0,17,192,149,116,91,76,116
0600000US0901512130,0901512130,"Canterbury town, Windham County, Connecticut",1180,122,237,85,172,85,163,84,9,16,0,17,0,17,65,45,0,17,0,17,0,17,65,45,65,45,0,17,943,122,617,121,545,137,50,56,22,37,0,17,326,131,131,100,131,100,0,17,195,97,188,98,7,12
0600000US0901513810,0901513810,"Chaplin town, Windham County, Connecticut",470,91,158,71,152,71,99,63,50,51,3,6,0,12,6,9,0,12,0,12,0,12,6,9,6,9,0,12,312,78,183,43,106,44,37,28,36,42,4,6,129,90,16,15,16,15,0,12,113,89,113,89,0,12
0600000US0901521860,0901521860,"Eastford town, Windham County, Connecticut",296,54,89,36,68,33,53,29,8,9,0,12,7,9,21,14,8,14,8,14,0,12,13,11,13,11,0,12,207,60,167,61,145,62,9,12,0,12,13,16,40,21,6,9,6,9,0,12,34,21,23,17,11,14
0600000US0901536000,0901536000,"Hampton town, Windham County, Connecticut",310,77,101,33,76,29,50,24,24,18,2,4,0,12,25,18,0,12,0,12,0,12,25,18,25,18,0,12,209,65,164,66,146,64,14,10,4,7,0,12,45,24,23,17,19,17,4,5,22,18,22,18,0,12
0600000US0901540500,0901540500,"Killingly town, Windham County, Connecticut",3549,226,1291,225,807,201,637,188,170,88,0,19,0,19,484,188,53,52,53,52,0,19,431,182,382,171,49,55,2258,265,1422,284,1185,262,225,121,12,16,0,19,836,263,130,92,130,92,0,19,706,255,680,250,26,32
0600000US0901559980,0901559980,"Plainfield town, Windham County, Connecticut",2782,322,708,171,453,136,287,116,61,53,105,99,0,19,255,119,51,62,23,39,28,48,204,109,178,106,26,36,2074,280,1466,268,1197,259,181,117,88,105,0,19,608,249,138,137,138,137,0,19,470,212,401,207,69,56
0600000US0901561030,0901561030,"Pomfret town, Windham County, Connecticut",852,113,76,48,55,44,55,44,0,12,0,12,0,12,21,23,12,19,12,19,0,12,9,14,9,14,0,12,776,113,707,120,501,120,145,114,61,65,0,12,69,54,41,45,41,45,0,12,28,30,28,30,0,12
0600000US0901562710,0901562710,"Putnam town, Windham County, Connecticut",1851,302,612,189,375,180,213,102,162,160,0,17,0,17,237,132,37,51,37,51,0,17,200,129,200,129,0,17,1239,245,429,152,258,123,109,81,62,43,0,17,810,259,348,212,306,214,42,66,462,223,462,223,0,17
0600000US0901567400,0901567400,"Scotland town, Windham County, Connecticut",323,59,86,34,68,32,68,32,0,12,0,12,0,12,18,13,0,12,0,12,0,12,18,13,18,13,0,12,237,46,189,53,161,49,28,21,0,12,0,12,48,23,0,12,0,12,0,12,48,23,48,23,0,12
0600000US0901573420,0901573420,"Sterling town, Windham County, Connecticut",882,152,261,108,169,106,133,88,27,43,9,16,0,12,92,62,30,40,30,40,0,12,62,53,62,53,0,12,621,98,379,127,225,94,131,99,23,27,0,12,242,131,74,77,74,77,0,12,168,106,143,103,25,38
0600000US0901575870,0901575870,"Thompson town, Windham County, Connecticut",1722,195,593,157,317,127,228,115,78,58,0,17,11,18,276,155,55,59,55,59,0,17,221,154,221,154,0,17,1129,183,883,152,790,161,75,50,18,23,0,17,246,116,87,74,87,74,0,17,159,86,138,87,21,33
0600000US0901586790,0901586790,"Windham town, Windham County, Connecticut",4562,368,1641,241,464,161,353,129,93,93,11,19,7,11,1177,219,276,131,276,131,0,22,901,198,714,196,187,136,2921,349,1239,295,805,274,100,75,18,20,316,219,1682,321,334,140,334,140,0,22,1348,308,1031,249,317,189
0600000US0901588190,0901588190,"Woodstock town, Windham County, Connecticut",1516,220,312,107,183,69,138,69,29,32,0,17,16,26,129,105,0,17,0,17,0,17,129,105,77,74,52,78,1204,225,1060,220,840,214,194,116,26,42,0,17,144,96,38,59,38,59,0,17,106,76,87,78,19,30
